id,profileName,text,date,title,rating,images,helpful,Colour
RY1GWZLRZESFW,SmartBuyer,"Easy to use for my parents. They like it. Due to space constraints they store it to bedroom and when they need, they bring it near bathroom. Easy movement.Clothes are cleaning ok.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 July 2020,Easy to use for my parents,4,,0,Grey Dazzle
R2B17ODEVD2BNF,mohit kumar,"A Super machine...after a long time, I chooses to buy for my home. Its gave me full confident to believe whirpool and online buying. Bought for Rs 8100/-, a good deal.Only pros- light wieght, portable as it has wheels, quick drying time, and satisfactory washing through 3 mode as heavy, normal and delicate. Recommended to go ahead with this product..",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 17 August 2020,Superb..must buy machine,5,,0,Grey Dazzle
RKQGTHUQSQRY4,Musharaf,Easy to use and keep also,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 September 2021,Nice product,4,,0,Grey Dazzle
R1YB23QBJGERZ,Elavarasan,Easy to use and cost worthy!,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 8 September 2021,Easy to use and cost worthy!,4,,0,Grey Dazzle
R1NW0RO2TREKJJ,MUKESH SINGH,Very Good Product. Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 May 2022,Very good product,5,,0,Grey Dazzle
R2KQI2MTTAC4P1,Chhavi Mohan,It's very easy to Use ..,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 May 2022,Go for it guys.,5,,0,Grey Dazzle
R16RPACMBVU14B,Himanshu savner,It's really good and easy to use. I am satisfied with tha product..,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 April 2022,Excellent,5,,0,Grey Dazzle
R3HI627ZNIJX03,Smruti Ranjan Behera,Very easy to use & very light weight. Received as showing in pictures. No defects. Working as per my satisfaction from the date of delivery. I am washing daily my child's clothes. White vests are being cleaned better in this than front load washing machine. Amazon delivery person carried in to the room in the house without any extra cost.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 2 September 2020,Very good machine at this price.,5,,0,Grey Dazzle
RTLKVPX3F464V,satya prakash,Too much movement in dryer.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 May 2022,Good design,5,,0,Grey Dazzle
R1QZ7EN3TSW8MM,Ponds,I using this washing machine on part 3 weeks... Looking so elegant... Nice product washing clothes very neatly... Noise only little bit more.. but it's not a major problem.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 November 2021,Superb product,5,,0,Grey Dazzle
R10E7AAQAMMLYF,Akash Purohit,This product is awesome,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 May 2022,Awesome,5,,0,Grey Dazzle
R2GTUHCZV5QG5Q,SUNEL ZONE,¬†I will suggest to my friend and all buyer on Amazon not to buy this worst product whirpool because they sell all defective manufacturing product and nor give any solution under warranty those people want to waste off your mony they can go for this under nine months this product and major problem heating issue and manufacturing defect in body i amm suffering for buying this product and seller also selling bad product they ban on Amazon and whirpool also baned for this total worst product all money get wasted,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 4 August 2022,Worst product off my life whirpool,1,,2,Grey Dazzle
R2J88F1VLQ3WLR,Anand Singh shekhawat,Super p,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 June 2022,V useful best product,5,,0,Grey Dazzle
RSBUXEYRYW59G,Saswat,Pls share service provider no.my dryer will not work,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 July 2021,Pls suggest me the service provider no....my dryer will not work,4,,0,Grey Dazzle
RMM1CT6TDRI57,Md Mahfuz Alam,Excellent product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 9 June 2022,Excellent,5,,0,Grey Dazzle
RZES1C9J80K9D,Ram,I like this product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 May 2022,Good,5,,0,Grey Dazzle
R13O9BZFC2LOP7,mohammad sadiqua,Super quality.. Awesome performance,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 23 May 2022,Super quality.. Awesome performance,5,,0,Grey Dazzle
R3DZWEGKQ5K4OZ,luri borah,The inlet pipe should be long...,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 31 August 2021,Very easy to use,4,,0,Grey Dazzle
RPXU8H0TUXS3Q,Prince,Very good productThank you whirlpoolThank you Amazon,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 July 2021,Yes,4,,0,Grey Dazzle
R3QRLKS8227J1P,manoj kumar,Good Product.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 September 2021,Good,4,,0,Grey Dazzle
R2WNW3Q7633CM1,Placeholder,"I recommend to everyone to purchase this model, very useful for 3-4 member",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 March 2022,Good Product made by whirlpool,5,,0,Grey Dazzle
R1R9BMUMML4F8O,Renjith,A littile bit extra sound on drier. Except everything fine. After using it for a month,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 March 2021,Sound on drier,4,,0,Grey Dazzle
R3IC5RVYNJKJSS,Naveen Rautela,A good product by Whirlpool in this price range satisfied with this but plastic material is not up to the mark.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 22 November 2020,Good one,4,,0,Grey Dazzle
R2N08LLWHQ1PN2,Minakshi pathak,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 June 2022,Good,5,,0,Grey Dazzle
R38PX0UQY1MSQN,Hemanta Kumar sahoo,Nice,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 9 June 2022,Nice,5,,0,Grey Dazzle
R2RF6G9B76QN06,rajkumar,Product was finished completely with light plastic material and looks like so fragile... Looks cool and vibrant and would have made with better quality materials...,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 5 September 2020,Looks vibrant but body build with light plastic,4,,0,Grey Dazzle
R3FEOJO4JFYOY1,madhu,Nice product easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 August 2021,"first one served 23 years, dryer is not working  so we bought 2nd one from whirlpool",4,,0,Grey Dazzle
R1FS3681YI6DRH,javed hassan,I am happy ÅEÅEÅEÅE,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 25 August 2021,Nice product ÅEÅEÅEÅE,4,,0,Grey Dazzle
R3DIISTV4HVT5F,nitin srivastav,Great Buy with very affordable prices .very easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 April 2022,Great Buy,5,,0,Grey Dazzle
R24CL3JHWVLYXT,sudheesh stephen,Excellent product. Value for money. Only disadvantage is that we have to change the water inlet hose frequently for wash and spin.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 14 October 2020,Excellent,4,"https://images-na.ssl-images-amazon.com/images/I/61emKfE6jDL.jpg
https://images-na.ssl-images-amazon.com/images/I/61jO6hnfohL.jpg",0,Grey Dazzle
R1L6LQR65HJTL8,Amazon Customer,"Unfortunately I received a Defective Product in Prime Day Offer sale..The timer of Dryer is not working correctly... And the Dryer just keeps on running continuously... When I requested for replacement, they simply processed return and refund... Because maybe Defective pieces only can be given for offer.. LoL :-)I was initially happy when I bought it on offer , but offer brought me sorrow now because they say the Replacement is not possible... Only Return and Refund.. Such is the Amazon service..",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 August 2022,I received a Defective Product in Prime Day Offer sale only return and refund done,1,https://m.media-amazon.com/images/I/61gFYTR33HL.jpg,3,Grey Dazzle
R3QR75G343K2XN,Avinash Manohar Shinde,I like the machine it's good however dilvery was not good the box was toren however machine is good.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 December 2020,Should go for whirlpool washing machine.,4,,0,Grey Dazzle
R2PFPTEDMDXDDO,Rahul,"Easy to use, time saver and lesser space  with good looks",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 March 2022,Really convenient,5,,0,Grey Dazzle
R12J8SAYGA0XCZ,Uk,This machine is not meet my requirement I tried requesting to get replacement but I didnÅEÄÅEt get. Still IÅEÄÅEm requesting for get replacement for next version,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 January 2023,Not meet my requirement,1,,1,Grey Dazzle
RTUW85ES1S29O,Sarvesh Chandu,"Except the back cover everything seems fine as a simple and easy to use semi automatic washing machine, back cover looks very low quality material including drain pipe hookPerformance is goodNoise is not highVibration is also less while using dryer7kg is ideal for family of upto 4",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 November 2020,Good in performance and build,5,,0,Grey Dazzle
R3N1H1W7VBGHKJ,Neel,Machine's body is too thin.... should be more thick,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 13 May 2021,Value for money,4,,0,Grey Dazzle
R2LC99FFH8205J,MK,¬†Multiple of scratches on new machine body.on the new machine it shouldn't be there.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 14 June 2021,Machine performance and life.,4,https://images-na.ssl-images-amazon.com/images/I/B1EjUG4NbtS.jpg,0,Grey Dazzle
R1PAXOKKPA0ROJ,Sravani,Performance is good...wheels are the best part,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 9 June 2021,Good looking,4,,0,Grey Dazzle
R2NB6GPO8QAZL2,ANKUR,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 September 2021,Good,4,,0,Grey Dazzle
R32PQOTYL2DCVI,Perwez Alam,easy to opreat,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 18 August 2021,good prodouct,4,,0,Grey Dazzle
R3UGDJHKPZI7LQ,GOVIND,Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 16 May 2022,Best perfomance,5,,0,Grey Dazzle
R3T2BZ1QQGB0ZC,ÅE§≠ÅE§ÅEÅE§æÅE§∞ÅE§æ ASSOCIATES,good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 May 2022,Very nice product,5,,0,Grey Dazzle
R1LV244MCZCE19,Parth Joshi,Spin drier is too good. Overall performance of the model is above par.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 14 March 2021,Perfect for bachelors,4,,0,Grey Dazzle
R3ASAWU4QMP0YC,Rajesh Koul,"Overall it is a good machine. The only drawback is, its more manual  than auto. In this machine you have to change the water pipe from washing slot to spin slot. That is the only nonsense in this machin. Other wise the machine is really good, working effectively. You can buy this machine without any doubt.",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 August 2020,Good Product,5,,0,Grey Dazzle
RJO2LG2OWZJ9J,Divya Yadav,Good quality and looks ...also the delivery guys were very helpfulÅEÅEÅE∏,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 19 March 2022,Amazing product and delivery service ÅEÅE§ÅE∏ÅE,5,"https://m.media-amazon.com/images/I/612cCcoasmL.jpg
https://m.media-amazon.com/images/I/718NFGK7UsL.jpg",0,Grey Dazzle
R1P3U3U7A2TLCI,Amazon Customer,Easy to use,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 August 2021,Solves purpose,4,,0,Grey Dazzle
R3A6F3T92O744Y,madhu,Like it but spinning button was not there,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 11 May 2021,Good,4,,0,Grey Dazzle
R3O80XUVDMKSBB,sujay aswin,"Heavy vibration while running, In Samsung the vibration is less...",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 December 2021,"Heavy wobbling while running, Can buy Samsung than this",3,,0,Grey Dazzle
R2WE2RMFZ5RZL7,Deepak Gaur,Changing the water inlet from wash to spin tub us a big hassle,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 15 November 2021,Water Inlet Design Needs Improvement,3,,0,Grey Dazzle
R3TCRR5KUOZ74D,Prateek Shukla,I have used multiple brand of washing machine but my experience is more better with this one. Thanks you Amazon,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 7 November 2020,Superior Quality Ultimate Experience,4,"https://images-na.ssl-images-amazon.com/images/I/61S-EcnA9CL.jpg
https://images-na.ssl-images-amazon.com/images/I/61kqp9vJkVL.jpg",0,Grey Dazzle
R10ZVYG282WN51,Sameer najmuddin sayyed,Back side cover is just local material,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 19 May 2021,Quit good,4,,0,Grey Dazzle
RKSHGFGN1BYB4,D. sen,"To make the product cheaper company has removed the water switching knob  (spin to wash and vice-versa),you have to change the pipe,The  wash complete alarm is annoying,Then machine vibrates too much due to the wheels while washing,",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 December 2022,No water switching knob,1,,1,Grey Dazzle
RVZYHBZKM50U8,satish,Easy to use n nice product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 10 June 2021,V gud,4,,0,Grey Dazzle
R31AT6ZMP9OMJM,Mahesh Chander,It's a very good product one problem is I did not get the warranty card and the water pipe is very small,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 25 September 2020,Nice product,4,,0,Grey Dazzle
RTZWNH04W4HOJ,Sunil Bhati,It tooks 45 minutes for 1 cycle really hate it.i m ready to sell it at 6000.If u have free time then only buy it as soaking time is grater then spinningif any one wants live demo u can test me and I can show it's working on video call.i m missing my exchanged machine it was 10 yr old but far better then it,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 October 2022,Don't buy it,1,,3,Grey Dazzle
R1R59IR2834M0S,Arvind Kumar,Good,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 29 August 2021,Very good product,4,,0,Grey Dazzle
R174708UOVTRQG,Ritesh Singh,Bought whirlpool as preferred from other brands because whirlpool waching machine are good. But unfortunately my machine developed problem in dryer compartment. During spinning noise used to come. It was repaired in warranty but issue appeared again. Now machine is out of warranty ÅEÅEÅEÅE.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 30 November 2022,Dryer issue with my machine,1,,0,Grey Dazzle
R2NKRXPC8F5IN7,Manoj Waghela,One of the best whirlpool semi automatic 7 kg washing machine,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 March 2022,One of the best semi automatic 7kg washing machine,5,"https://m.media-amazon.com/images/I/61QKe+mIv6L.jpg
https://m.media-amazon.com/images/I/71W7ELCas5L.jpg
https://m.media-amazon.com/images/I/71n7n3tWNtL.jpg",0,Grey Dazzle
R1FIN3US51IIU4,Nripendra kumar,Good product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 30 July 2021,Lovely,4,,0,Grey Dazzle
R3FQ74OKV5OFEA,Firoz,Good item. Works well but only the plastic body feels very low quality and not durable ....,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 21 November 2020,Good,4,,0,Grey Dazzle
R1LP7HFJPZ6DH0,Ashraf Ali,"Light weight machine, Easy to move anywhere good performance so far..",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 13 March 2021,Good One,4,,0,Grey Dazzle
R2T0KLPKDCU1KZ,NP,Would have been easier if didn't have to repeatedly change water pipe for washing and drying.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 14 December 2020,Good machine,4,,0,Grey Dazzle
R1QFY9RNHRW5C5,Saima Fatima,very good product...fast delivery ...but drain pipe is very short... disappointed only with drain pipe... overall good product...,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 1 November 2020,short Drain pipe,4,https://images-na.ssl-images-amazon.com/images/I/91LQycfbE5L.jpg,0,Grey Dazzle
R2PNREYUCHPGWQ,Prithvi,All is good except it makes too much of noise.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 20 March 2021,All is good except it makes too much of noise.,4,,0,Grey Dazzle
R1EIS40NOATN9K,Dileep Srivastava,Easy to use also very good product. U should buy if u have a family of 7 to 8 members also if ur budget is low as i get it in 9k. But overall its very good deal.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 27 April 2021,Very Good Deal in 9k,5,,0,Grey Dazzle
R354KNKIC84S1Q,Amazon Customer,I am using the washing machine daily. It is easy to use and very light weight.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 28 November 2020,Good Product,4,,0,Grey Dazzle
R2RIOC8J7DJV0D,UmeshPatil,"Plstic quality is not good everything by cost cutting .dryer tub is very small ,you can only put one blanket each time",Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 6 July 2021,Small size,3,,0,Grey Dazzle
R17ZANACYKT1EQ,Vishal Hirole,Very Good Product,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 24 July 2021,Good Choice,4,,0,Grey Dazzle
R1X1GOQ5MKNP7Q,Anubhav,the product is as expected.. easy to use.. delivery was on time.. good for a family of 3-4 adults.. the wash tub is actually large.. motor seems powerful.. it is a 5 star energy efficient machine.. our previous machine was also a whirlpool.. so far so goodÅEÅEÅEÅE,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 3 December 2020,perfect budget 5 star machine,5,,1,Grey Dazzle
R2MFG7LQA3BW99,Karthikeyan,Great product. No troubles so far.,Reviewed in India ÅEÅEÅEÆÅEÅEÅE≥ on 12 May 2021,Great product,4,,0,Grey Dazzle
